Published_time,news_content,news_headline
2021-12-29 09:49:00,"UBCKNN: Có hiện tượng lợi dụng nhóm chat xúi giục NĐT mua bán chứng khoán: Mới đây, Ủy ban Chứng khoán Nhà nước (UBCKNN) đã phát khuyến cáo về việc tham gia các hội, nhóm chat đầu tư chứng khoán. ",UBCKNN: Có hiện tượng lợi dụng nhóm chat xúi giục NĐT mua bán chứng khoán
2021-12-28 17:29:00,"KLF bị phạt hành chính do công bố thông tin sai lệch: Ngày 27/12/2021, Thanh tra Ủy ban Chứng khoán Nhà nước (UBCKNN) ban hành Quyết định xử phạt vi phạm hành chính trong lĩnh vực chứng khoán và thị...",KLF bị phạt hành chính do công bố thông tin sai lệch
2021-12-28 10:00:00,"Ngày 28/12/2021: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: CTD, CSM, DBC, FPT, HSG, HTN, NLG, SHB, VIC và VPI.",Ngày 28/12/2021: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2021-12-27 17:07:00,"Vietstock Daily 28/12/2021: VN-Index có khả năng vượt mức 1,500 điểm: VN-Index có sự hồi phục mạnh mẽ sau khi chỉ số test lại thành công đường SMA 50 ngày. Dù VN-Index đang tăng trở lại nhưng khối lượng giao dịch vẫn...","Vietstock Daily 28/12/2021: VN-Index có khả năng vượt mức 1,500 điểm"
2021-12-27 08:50:00,"HMH: Công ty liên quan Ủy viên HĐQT muốn tăng sở hữu lên hơn 19%: Nhằm mục đích đầu tư, CTCP Cánh Đồng Xanh đăng ký mua 1 triệu cp HMH của CTCP Hải Minh (HNX: HMH) từ ngày 28/12/2021 đến ngày 25/01/2022.",HMH: Công ty liên quan Ủy viên HĐQT muốn tăng sở hữu lên hơn 19%
2021-12-25 09:50:00,"HDBank sắp phát hành 20 triệu cp ESOP với giá 10,000 đồng/cp: Ngân hàng TMCP Phát triển TPHCM (HDBank, HOSE: HDB) vừa thông báo phát hành 20 triệu cp theo chương trình lựa chọn dành cho người lao động (ESOP) với...","HDBank sắp phát hành 20 triệu cp ESOP với giá 10,000 đồng/cp"
2021-12-24 10:01:00,POM: Người nhà Chủ tịch muốn bán sạch 2.4 triệu cp: Ông Nguyễn Bạch Trường Chinh - cháu Chủ tịch HĐQT Đỗ Văn Khánh của CTCP Thép Pomina (HOSE: POM) đăng ký bán 2.4 triệu cp POM từ ngày...,POM: Người nhà Chủ tịch muốn bán sạch 2.4 triệu cp
2021-12-23 19:20:00,Góc nhìn 24/12: Hồi phục?: Một số Công ty chứng khoán dự báo thị trường có thể sẽ hồi phục trong phiên giao dịch 24/12 tới và chỉ số VN-Index có thể sẽ kiểm định lại đường...,Góc nhìn 24/12: Hồi phục?
2021-12-23 09:34:00,"Chứng khoán Quốc Gia muốn trở thành cổ đông lớn tại DNP: Nhằm mục đích đầu tư, CTCP Chứng khoán Quốc Gia đăng ký mua 4.5 triệu cp DNP của CTCP Nhựa Đồng Nai (HNX: DNP) trong khoảng thời gian 24/12/2021 -...",Chứng khoán Quốc Gia muốn trở thành cổ đông lớn tại DNP
2021-12-22 15:20:00,"Nhịp đập thị trường 22/12: Cổ phiếu đầu cơ tiếp tục nóng: Thị trường chung chững lại, nhưng dòng tiền vẫn cuồn cuộn và một bộ phận người tham gia đang kiếm bộn dựa vào những mã cổ phiếu vốn hóa nhỏ, tăng...",Nhịp đập thị trường 22/12: Cổ phiếu đầu cơ tiếp tục nóng
2021-12-21 19:32:00,"Góc nhìn 22/12: Tiếp tục tăng điểm?: Một số công ty chứng khoán cho rằng xu hướng tăng trong ngắn hạn của VN-Index để hướng đến ngưỡng kháng cự tâm lý 1,500 điểm vẫn chưa có gì thay đổi...",Góc nhìn 22/12: Tiếp tục tăng điểm?
2021-12-21 12:22:00,"Phân tích kỹ thuật phiên chiều 21/12: Phục hồi từ mức hỗ trợ: Trong phiên giao dịch buổi sáng ngày 21/12/2021, đường Middle tiếp tục hoàn thành tốt vai trò hỗ trợ cho VN-Index khi chỉ số đã tăng điểm trở lại sau...",Phân tích kỹ thuật phiên chiều 21/12: Phục hồi từ mức hỗ trợ
2021-12-21 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 21/12: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 21/12
2021-12-20 14:42:00,"Ủy viên HĐQT hoàn tất thoái sạch vốn tại TIS: Trong khoảng thời gian 15/11-15/12/2021, ông Lê Thành Thực - Ủy viên HĐQT CTCP Gang thép Thái Nguyên (UPCoM: TIS) đã bán hơn 7 triệu cp TIS.",Ủy viên HĐQT hoàn tất thoái sạch vốn tại TIS
2021-12-20 09:30:00,"Vốn trái phiếu Chính phủ nằm “bất động” ở nhà băng: Trong một báo cáo gần đây, nhóm nghiên cứu Ban Kinh tế Trung ương có nhắc đến tình hình giải ngân đầu tư công từ trái phiếu chính phủ (TPCP) trong...",Vốn trái phiếu Chính phủ nằm “bất động” ở nhà băng
2021-12-18 21:00:00,"Hủy niêm yết chứng khoán tự nguyện là gì?: Bên cạnh trường hợp bắt buộc hủy niêm yết chứng khoán do vi phạm các quy định của sàn, doanh nghiệp có thể tự nguyện xin hủy niêm yết. Vậy hủy niêm...",Hủy niêm yết chứng khoán tự nguyện là gì?
2021-12-17 14:40:00,"Vinaconex sẽ trở thành công ty mẹ của VCR: HĐQT Tổng CTCP Xuất nhập khẩu và Xây dựng Việt Nam (Vinaconex, HOSE: VCG) vừa thông qua Quyết định mua cổ phần để nâng tỷ lệ sở hữu tại CTCP Đầu tư...",Vinaconex sẽ trở thành công ty mẹ của VCR
2021-12-17 06:00:00,17/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,17/12: Đọc gì trước giờ giao dịch chứng khoán?
2021-12-16 13:30:00,"Chính sách TTCK 2021: Điểm nóng chống nghẽn lệnh: Năm 2021, hệ thống pháp lý của thị trường chứng khoán (TTCK) tiếp tục được hoàn thiện, tuy nhiên, diễn biến không quá sôi động như năm trước. Điểm...",Chính sách TTCK 2021: Điểm nóng chống nghẽn lệnh
2021-12-16 06:00:00,16/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng điểm lại những tin tức tài chính kinh tế đáng chú ý diễn ra trong 24h qua trước giờ giao dịch hôm nay.,16/12: Đọc gì trước giờ giao dịch chứng khoán?
2021-12-15 12:20:00,"Phân tích kỹ thuật phiên chiều 15/12: VN-Index tiếp tục giằng co trên đường Middle: Trong phiên giao dịch buổi sáng ngày 15/12/2021, VN-Index tăng điểm trở lại sau khi về test đường Middle của dải Bollinger Bands trong phiên trước...",Phân tích kỹ thuật phiên chiều 15/12: VN-Index tiếp tục giằng co trên đường Middle
2021-12-14 20:00:00,"Thị trường chứng quyền 15/12/2021: Chứng quyền ngân hàng đang kém khả quan: Kết thúc phiên giao dịch ngày 14/12/2021, toàn thị trường có 65 mã giảm, 27 mã tăng và 11 mã đứng giá. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 15/12/2021: Chứng quyền ngân hàng đang kém khả quan
2021-12-14 13:20:00,"Bán ra hơn 6 triệu cổ phiếu, IDS Equity Holdings không còn là cổ đông lớn của OCH: Động thái bán ra hơn 6 triệu cp OCH đánh dấu bước quay ngoắt đáng chú ý của nhóm công ty IDS Equity Holdings – bên đã đánh tiếng sở hữu 51% cổ phần...","Bán ra hơn 6 triệu cổ phiếu, IDS Equity Holdings không còn là cổ đông lớn của OCH"
2021-12-14 06:00:00,14/12: Đọc gì trước giờ giao dịch chứng khoán?: Cùng Vietstock điểm lại các tin tức kinh tế tài chính đáng chú ý những ngày cuối tuần vừa qua.,14/12: Đọc gì trước giờ giao dịch chứng khoán?
2021-12-13 15:00:00,"C47 điều chỉnh tỷ lệ sở hữu nước ngoài, sẽ hợp tác quốc tế trong lĩnh vực điện gió: CTCP Xây dựng 47 (HOSE: C47) vừa có thông báo gửi đến các cổ đông về việc điều chỉnh tỷ lệ sở hữu nước ngoài theo quy định của pháp luật, hướng đến...","C47 điều chỉnh tỷ lệ sở hữu nước ngoài, sẽ hợp tác quốc tế trong lĩnh vực điện gió"
2021-12-13 09:20:00,"Masan MEATLife đã gom hơn 20 triệu cp của Vissan: CTCP Masan MeatLife (UPCoM: MML) báo cáo đã mua hơn 20 triệu cp, tương ứng 24.94% vốn của CTCP Việt Nam Kỹ nghệ Súc sản (Vissan, UPCoM: VSN)...",Masan MEATLife đã gom hơn 20 triệu cp của Vissan
2021-12-11 20:00:00,Chứng khoán phái sinh Tuần 13-17/12/2021: Chờ đợi tín hiệu trong tuần đáo hạn: Các hợp đồng tương lai đồng loạt giảm điểm trong phiên giao dịch ngày 10/12/2021. Basis hợp đồng VN30F2112 thu hẹp và còn giá trị 1.04 điểm. Điều này...,Chứng khoán phái sinh Tuần 13-17/12/2021: Chờ đợi tín hiệu trong tuần đáo hạn
2021-12-10 17:09:00,"Chứng khoán Tuần 06-10/12/2021: Hồi phục nhẹ dù khối lượng giao dịch giảm mạnh: VN-Index có phiên cuối tuần điều chỉnh giảm nhẹ hơn 4 điểm, nhưng xét cho cả tuần, chỉ số thị trường đã tăng tổng cộng hơn 20 điểm. Tuy nhiên, dù có...",Chứng khoán Tuần 06-10/12/2021: Hồi phục nhẹ dù khối lượng giao dịch giảm mạnh
2021-12-10 09:25:00,"Ngân hàng Nhà nước mua trái phiếu Chính phủ: Nên hay không?: “Việc Ngân hàng Nhà nước mua trái phiếu Chính phủ là một chính sách tiền tệ hợp lý trong thời điểm hiện tại, nhằm tạo ra nguồn tài trợ nhu cầu phục...",Ngân hàng Nhà nước mua trái phiếu Chính phủ: Nên hay không?
2021-12-09 17:01:00,Vietstock Daily 10/12/2021: Khối lượng giao dịch cần được cải thiện để củng cố đà tăng: VN-Index kết phiên trong sắc xanh tích cực khi tăng hơn 15 điểm và hình thành mẫu hình nến White Marubozu. Hiện VN-Index đang test lại đường Middle...,Vietstock Daily 10/12/2021: Khối lượng giao dịch cần được cải thiện để củng cố đà tăng
2021-12-09 10:00:00,"FRT, HCM, HDG, HSG và VND là những doanh nghiệp Mid Cap có hoạt động IR tốt nhất năm 2021: FRT, HCM, HDG, HSG và VND đã xuất sắc vượt qua các doanh nghiệp Mid Cap (vốn hóa từ 1,000 tỷ đồng đến 10,000 tỷ đồng) để trở thành những đơn vị có...","FRT, HCM, HDG, HSG và VND là những doanh nghiệp Mid Cap có hoạt động IR tốt nhất năm 2021"
2021-12-08 19:30:00,Chứng khoán phái sinh Ngày 09/12/2021: Sự lạc quan vẫn chưa trở lại: Các hợp đồng tương lai hầu hết giảm điểm trong phiên giao dịch ngày 08/12/2021. Basis hợp đồng VN30F2112 mở rộng và đạt giá trị -5.16 điểm. Điều này...,Chứng khoán phái sinh Ngày 09/12/2021: Sự lạc quan vẫn chưa trở lại
2021-12-08 08:00:00,"Tâm sự của NĐT 'lão làng': Động viên của môi giới lúc khó khăn còn quý hơn tiền, ấn tượng với cuộc gặp lãnh đạo CTCK khi thị trường chỉ 300 điểm: Thị trường chứng khoán Việt Nam vừa có thêm dấu ấn quan trọng khi VN-Index chinh phục mốc 1,500 điểm, mặc dù sau đó đã có ngay những điều chỉnh. Với...","Tâm sự của NĐT 'lão làng': Động viên của môi giới lúc khó khăn còn quý hơn tiền, ấn tượng với cuộc gặp lãnh đạo CTCK khi thị trường chỉ 300 điểm"
2021-12-07 13:49:00,"Bầu Thụy tiếp tục chào mua công khai THD sau khi mua 1.5 triệu cp qua sàn: Sau khi gom thành công 1.5 triệu cp của CTCP Thaiholdings (HNX: THD) trong phiên 29/11, ông Nguyễn Đức Thụy (Bầu Thụy) thông báo sẽ chào mua công...",Bầu Thụy tiếp tục chào mua công khai THD sau khi mua 1.5 triệu cp qua sàn
2021-12-07 08:00:00,"IPA rót hơn 700 tỷ đồng mua cổ phiếu Cen Land: Ngày 03/12/2021, CTCP Tập đoàn Đầu tư IPA đã thông qua nghị quyết đầu tư mua cổ phiếu CTCP Bất động sản Thế Kỷ (Cen Land, HOSE: CRE) theo hình thức...",IPA rót hơn 700 tỷ đồng mua cổ phiếu Cen Land
2021-12-06 17:32:00,"Vietstock Daily 07/12/2021: Tiêu cực trong ngắn hạn: Dưới áp lực bán tăng cao, VN-Index giảm điểm mạnh khi kết phiên và rơi khỏi đường SMA 50 ngày. Cùng với đó, khối lượng giao dịch duy trì dưới mức...",Vietstock Daily 07/12/2021: Tiêu cực trong ngắn hạn
2021-12-06 10:00:00,"Tuần 06-10/12/2021: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: CTD, CTG, DBC, FPT, HDB, SSB, STB, TTF, VNM và VIC.",Tuần 06-10/12/2021: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2021-12-04 20:30:00,"Thêm nhiều cổ vẽ mẫu hình cây thông Noel: Nhiều mã như SJF, IDI, TNI giảm sàn liên tiếp sau chuỗi tăng mạnh trước đó, tạo lập mẫu hình ""Cây thông Noel"".",Thêm nhiều cổ vẽ mẫu hình cây thông Noel
2021-12-03 17:32:00,"FTSE ETF thêm DGC, DIG và DXG vào danh mục: Chiều 03/12 theo giờ Việt nam, FTSE  Rusell đã thông báo kết quả review danh mục quý 4/2021.","FTSE ETF thêm DGC, DIG và DXG vào danh mục"
2021-12-03 08:18:00,"Anh trai TGĐ muốn thoái 2 triệu cp SeABank: Nhằm cơ cấu tài chính cá nhân, ông Lê Tuấn Anh, anh trai bà Lê Thu Thủy - Phó Chủ tịch HĐQT kiêm TGĐ Ngân hàng TMCP Đông Nam Á (SeABank, HOSE: SSB)...",Anh trai TGĐ muốn thoái 2 triệu cp SeABank
2021-12-02 14:56:00,"Công bố thông tin không đúng hạn, Vật tư - TKV bị xử phạt 70 triệu đồng: Ngày 29/11/2021, Thanh tra Ủy ban Chứng khoán Nhà nước ban hành Quyết định xử phạt vị phạm hành chính đối với CTCP Vật tư - TKV (UPCoM: MTS).","Công bố thông tin không đúng hạn, Vật tư - TKV bị xử phạt 70 triệu đồng"
2021-12-02 09:09:00,"Một cá nhân rời ghế cổ đông lớn KHG trước đợt chào bán riêng lẻ: Trong ngày 26/11, cổ đông lớn của CTCP Bất động sản Khải Hoàn Land (HOSE: KHG) - bà Nguyễn Thị Hoài Quyên đã bán ra 5 triệu cp KHG, qua đó giảm tỷ lệ...",Một cá nhân rời ghế cổ đông lớn KHG trước đợt chào bán riêng lẻ
2021-12-01 15:43:00,"Con gái Phó Chủ tịch VIB chi hơn 90 tỷ đồng mua 2.5 triệu cp: Bà Đặng Minh Ngọc, con gái của ông Đặng Văn Sơn - Phó Chủ tịch HĐQT Ngân hàng TMCP Quốc tế Việt Nam (HOSE: VIB) đã mua thỏa thuận 2.51 triệu cp VIB...",Con gái Phó Chủ tịch VIB chi hơn 90 tỷ đồng mua 2.5 triệu cp
2021-12-01 09:42:00,"Chủ tịch Nguyễn Đức Tài muốn bán 1 triệu cp MWG, dự thu gần 137 tỷ đồng: Chủ tịch HĐQT CTCP Đầu tư Thế giới Di động (HOSE: MWG) - ông Nguyễn Đức Tài vừa đăng ký bán 1 triệu cp MWG trong thời gian 3-31/12/2021 với lý do nhu...","Chủ tịch Nguyễn Đức Tài muốn bán 1 triệu cp MWG, dự thu gần 137 tỷ đồng"
2021-11-30 17:40:00,"C47 mở rộng lĩnh vực kinh doanh theo xu thế phát triển bền vững: Mới đây, Công ty CP Xây dựng 47 (HOSE: C47) đã thông báo với các cổ đông về việc hợp tác liên doanh trong lĩnh vực kinh doanh mới là kinh doanh tín...",C47 mở rộng lĩnh vực kinh doanh theo xu thế phát triển bền vững
2021-11-30 09:47:00,"Cổ đông lớn thứ hai của CII thoái bớt vốn tại vùng đỉnh 3 năm: Từ ngày 15-29/11, cổ đông lớn thứ hai của CTCP Đầu tư Hạ tầng Kỹ thuật Thành phố Hồ Chí Minh (HOSE: CII) - VIAC (No.1) Limited Partnership đã bán...",Cổ đông lớn thứ hai của CII thoái bớt vốn tại vùng đỉnh 3 năm
2021-11-29 17:16:00,Vietstock Daily 30/11/2021: Đường Middle là hỗ trợ quan trọng của VN-Index: VN-Index có lúc đã mất hơn 50 điểm trong phiên ATO nhưng đà giảm này dần bị thu hẹp khi chỉ số về test lại đường Middle của Bollinger Bands. Kết...,Vietstock Daily 30/11/2021: Đường Middle là hỗ trợ quan trọng của VN-Index
2021-11-29 09:30:00,Giới hạn nào cho SBS khi Sacombank thoái toàn bộ vốn?: Mặc dù kết quả kinh doanh không có nhiều nổi bật nhưng giá cổ phiếu SBS của CTCP Chứng khoán Ngân hàng Sài Gòn Thương Tín (UPCOM: SBS) vẫn bứt phá...,Giới hạn nào cho SBS khi Sacombank thoái toàn bộ vốn?
2021-11-27 19:00:00,"Cổ phiếu ngân hàng đưa VN-Index chinh phục mốc 1,500 điểm: Trong tuần 22-26/11/2021, VN-Index chinh phục thành công ngưỡng 1,500 vào phiên 25/11, tuy nhiên, chỉ số lại không thể duy trì đến cuối tuần...","Cổ phiếu ngân hàng đưa VN-Index chinh phục mốc 1,500 điểm"
2021-11-26 15:00:00,"Tổng Công ty Bưu điện Việt Nam có thể thu về hơn 862 tỷ đồng sau khi thoái vốn khỏi PTI: Dự kiến vào sáng ngày 17/12, Tổng Công ty Bưu điện Việt Nam sẽ tổ chức đấu giá toàn bộ hơn 18 triệu cp đang nắm giữ tại Tổng CTCP Bảo hiểm Bưu điện...",Tổng Công ty Bưu điện Việt Nam có thể thu về hơn 862 tỷ đồng sau khi thoái vốn khỏi PTI
2021-11-26 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 26/11: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 26/11
2021-11-25 15:06:00,"KSFinance nhận chuyển nhượng gần 51% vốn của Chứng khoán KS: Ngày 22/11, CTCP Tập đoàn KSFinance (HNX: KSF) đã nhận chuyển nhượng hơn 51 triệu cp của CTCP Chứng khoán KS (HRS), qua đó, nắm 50.99% vốn của Chứng...",KSFinance nhận chuyển nhượng gần 51% vốn của Chứng khoán KS
2021-11-25 08:00:00,Top cổ phiếu đáng chú ý đầu phiên 25/11: Danh sách các mã cổ phiếu tăng và giảm mạnh nhất những phiên gần đây theo số liệu thống kê của Vietstock.,Top cổ phiếu đáng chú ý đầu phiên 25/11
2021-11-24 15:07:00,"Vi phạm công bố thông tin, loạt doanh nghiệp bị phạt: Điểm chung của các doanh nghiệp bị Thanh tra UBCKNN xử phạt là đều không công bố hoặc công bố không đúng thời gian đối với các báo cáo.","Vi phạm công bố thông tin, loạt doanh nghiệp bị phạt"
2021-11-24 08:25:00,"Chủ tịch Coteccons đăng ký mua cổ phiếu CTD, cam kết nhận lương 1 USD: Ngày 23/11/2021, Ông Bolat Duisenov - Chủ tịch HĐQT CTCP Xây dựng Coteccons (HOSE: CTD), vừa thông báo đăng ký mua 740,000 cổ phiếu Coteccons. Theo...","Chủ tịch Coteccons đăng ký mua cổ phiếu CTD, cam kết nhận lương 1 USD"
2021-11-23 15:20:00,"Nhịp đập Thị trường 23/11: Hưng phấn vào cuối phiên chiều: Thoát khỏi xu hướng giằng co trong phiên sáng, thị trường chứng khoán bứt phá mạnh trong chiều 23/11. Kết phiên, VN-Index tăng hơn 16 điểm, đạt...",Nhịp đập Thị trường 23/11: Hưng phấn vào cuối phiên chiều
2021-11-23 09:21:00,"Dùng tài khoản TCBS, nhà đầu tư không thể đặt lệnh cổ phiếu đầu phiên sáng 23/11: Do ảnh hưởng sự cố hệ thống phiên giao dịch cổ phiếu sáng hôm qua (ngày 22/11/2021) nên TCBS vẫn đang kiểm tra số liệu để đảm bảo thông tin tài khoản...","Dùng tài khoản TCBS, nhà đầu tư không thể đặt lệnh cổ phiếu đầu phiên sáng 23/11"
2021-11-22 17:17:00,"Vietstock Daily 23/11/2021: Ngân hàng và vật liệu xây dựng sẽ tiếp tục đỡ thị trường?: VN-Index kết phiên giảm hơn 5 điểm và về lại mức 1,447.25 điểm. Ngoài điểm sáng từ các cổ phiếu ngân hàng và vật liệu xây dựng, toàn bộ các ngành còn...",Vietstock Daily 23/11/2021: Ngân hàng và vật liệu xây dựng sẽ tiếp tục đỡ thị trường?
2021-11-22 12:00:00,"Phân tích kỹ thuật phiên chiều 22/11: VN-Index giằng co tại đường Middle: Trong phiên giao dịch buổi sáng ngày 22/11/2021, VN-Index xuất hiện mẫu hình nến Spinning Top tại đường Middle của dải Bollinger Bands. Khối lượng...",Phân tích kỹ thuật phiên chiều 22/11: VN-Index giằng co tại đường Middle
2021-11-21 08:30:00,Giao dịch quỹ đầu tư: Chiều mua thắng thế: Giao dịch mua của các quỹ đầu tư công bố tuần vừa qua (15-19/11/2021) chiếm thế áp đảo so với chiều bán.,Giao dịch quỹ đầu tư: Chiều mua thắng thế
2021-11-20 08:10:00,"Sản xuất và Thương mại Bách Việt hoàn tất nâng tỷ lệ sở hữu tại IDC lên gần 12%: Sau khi trở thành cổ đông lớn, Công ty TNHH Sản xuất và Thương mại Bách Việt (Công ty Bách Việt) tiếp tục mua vào thêm gần 9.8 triệu cp của Tổng Công...",Sản xuất và Thương mại Bách Việt hoàn tất nâng tỷ lệ sở hữu tại IDC lên gần 12%
2021-11-19 11:00:00,"MWG - Lạc quan trong dài hạn: Ngành bán lẻ chịu nhiều ảnh hưởng tiêu cực từ dịch Covid-19 và nhiều doanh nghiệp trong ngành rơi vào tình trạng khó khăn. Tuy nhiên, MWG có thể coi...",MWG - Lạc quan trong dài hạn
2021-11-18 20:00:00,"Thị trường chứng quyền 19/11/2021: Sắc đỏ lan rộng: Kết thúc phiên giao dịch ngày 18/11/2021, toàn thị trường có 68 mã giảm, 24 mã tăng và 6 mã đứng giá. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 19/11/2021: Sắc đỏ lan rộng
2021-11-18 11:34:00,"BT6: Cổ phiếu bị hạn chế giao dịch, 2 cổ đông lớn thoát hàng: Trong ngày 12/11, 2 cổ đông lớn của CTCP Beton 6 (UPCoM: BT6) là Công ty TNHH Mascon và cá nhân Trịnh Lương Ngọc đồng loạt thoái bớt vốn tại BT6.","BT6: Cổ phiếu bị hạn chế giao dịch, 2 cổ đông lớn thoát hàng"
2021-11-17 20:20:00,"Góc nhìn 18/11: Biến động mạnh phiên đáo hạn phái sinh?: Một số công ty chứng khoán (CTCK) cho rằng VN-Index vẫn còn cơ hội chinh phục vùng 1,49x. Tuy nhiên, nhiều rung lắc sẽ thường xuyên xuất hiện, đặc...",Góc nhìn 18/11: Biến động mạnh phiên đáo hạn phái sinh?
2021-11-17 14:35:00,"Hai cổ đông lớn thoái bớt vốn tại CTB: Trong ngày 02/11, Công ty TNHH MTV Quản lý Quỹ Ngân hàng TMCP Công thương Việt Nam đã thực hiện chuyển trả cho nhà đầu tư ủy thác 2.61 triệu cp của...",Hai cổ đông lớn thoái bớt vốn tại CTB
2021-11-16 20:00:00,"Thị trường chứng quyền 17/11/2021: Lực bán đang áp đảo: Kết thúc phiên giao dịch ngày 16/11/2021, toàn thị trường có 70 mã giảm, 21 mã tăng và 7 mã đứng giá. Khối ngoại mua ròng nhẹ với tổng mức mua ròng...",Thị trường chứng quyền 17/11/2021: Lực bán đang áp đảo
2021-11-16 10:11:00,Thành viên HĐQT KPF chi gần 40 tỷ đồng để gom cổ phiếu: Bà Lê Thị Mộng Đào - Thành viên HĐQT CTCP Đầu tư Tài chính Hoàng Minh (HOSE: KPF) đã mua thỏa thuận 2.43 triệu cp KPF từ ngày 11-12/11/2021.,Thành viên HĐQT KPF chi gần 40 tỷ đồng để gom cổ phiếu
2021-11-15 20:00:00,"Thị trường chứng quyền 16/11/2021: Nhóm chứng quyền bán lẻ hút dòng tiền: Kết thúc phiên giao dịch ngày 15/11/2021, toàn thị trường có 55 mã giảm, 38 mã tăng và 5 mã đứng giá. Khối ngoại quay lại bán ròng với tổng mức bán...",Thị trường chứng quyền 16/11/2021: Nhóm chứng quyền bán lẻ hút dòng tiền
2021-11-15 13:22:00,"PDR lọt rổ chỉ số MSCI Frontier Markets Index – Khẳng định sức hút với nhà đầu tư ngoại: Rạng sáng ngày 12/11/2021 theo giờ Việt Nam, MSCI Inc. (Tập đoàn hàng đầu thế giới về cung cấp dịch vụ chỉ số thị trường) đã thông báo Việt Nam chỉ...",PDR lọt rổ chỉ số MSCI Frontier Markets Index – Khẳng định sức hút với nhà đầu tư ngoại
2021-11-15 10:00:00,"Tuần 15-19/11/2021: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock: Các cổ phiếu nóng được phân tích trong báo cáo của Phòng Tư vấn Vietstock gồm: CTD, CTG, DIG, DPM, HSG, HDB, PSH, TVC, TVB và VPI.",Tuần 15-19/11/2021: 10 cổ phiếu nóng dưới góc nhìn PTKT của Vietstock
2021-11-13 20:00:00,Chứng khoán phái sinh Tuần 15-19/11/2021: Lạc quan về tương lai: Các hợp đồng tương lai đồng loạt tăng điểm trong phiên giao dịch ngày 12/11/2021. Basis hợp đồng VN30F2111 đảo chiều và đạt giá trị 2.76 điểm. Điều...,Chứng khoán phái sinh Tuần 15-19/11/2021: Lạc quan về tương lai
2021-11-12 12:21:00,"Phân tích kỹ thuật phiên chiều 12/11: Chỉ báo MACD về gần đường signal: Trong phiên giao dịch buổi sáng ngày 12/11/2021, VN-Index xuất hiện rung lắc nhẹ và vẫn nằm trên ngưỡng Fibonacci Projection 50%. Đây sẽ là hỗ trợ...",Phân tích kỹ thuật phiên chiều 12/11: Chỉ báo MACD về gần đường signal
2021-11-11 20:00:00,"Thị trường chứng quyền 12/11/2021: Dòng tiền đang rời khỏi nhóm chứng quyền ngân hàng: Kết thúc phiên giao dịch ngày 11/11/2021, toàn thị trường có 61 mã giảm, 29 mã tăng và 8 mã đứng giá. Khối ngoại tiếp tục bán ròng với tổng mức bán...",Thị trường chứng quyền 12/11/2021: Dòng tiền đang rời khỏi nhóm chứng quyền ngân hàng
2021-11-11 11:55:00,"G36: Đơn vị liên quan đến Ủy viên HĐQT muốn thoái gần 9 triệu cp: Nhằm cơ cấu danh mục đầu tư, CTCP Xây lắp và Thương mại Trường Lộc đăng ký bán gần 9 triệu cp G36 của Tổng Công ty 36 - CTCP (UPCoM: G36) từ...",G36: Đơn vị liên quan đến Ủy viên HĐQT muốn thoái gần 9 triệu cp
2021-11-10 20:20:00,"Góc nhìn 11/11: Hướng đến 1,490 điểm?: KBSV đánh giá vùng hỗ trợ gần quanh 1,450 đã cho phản ứng sớm và tạo điểm đỡ giúp cho trạng thái thị trường cân bằng hơn. Mặc dù các nhịp rung lắc sẽ...","Góc nhìn 11/11: Hướng đến 1,490 điểm?"
2021-11-10 10:55:00,"Nam Hoa Toys chính thức niêm yết lên HOSE: Ngày 10/11/2021, Sở Giao dịch Chứng khoán TP. HCM (HOSE) đã trao quyết định niêm yết và đưa 15,411,541 cp của CTCP Sản xuất và Thương mại Nam Hoa...",Nam Hoa Toys chính thức niêm yết lên HOSE
2021-11-09 16:12:00,"Bán sạch cổ phiếu AGM, ông Đỗ Thành Nhân thu về hơn 56 tỷ đồng: Tại AGM, Chủ tịch HĐQT Đỗ Thành Nhân vừa báo cáo đã bán toàn bộ gần 1.5 triệu cp tương đương 8.16% vốn vào ngày 05/11, giá trị...","Bán sạch cổ phiếu AGM, ông Đỗ Thành Nhân thu về hơn 56 tỷ đồng"
